user_id,email,registration_date,user_country,age,gender,income_bracket,phone_verified,risk_score
5132,user_5132@yahoo.es,2021-05-30,GB,20.0,M,very_high,no,71.26
5133,user_5133@hotmail.com,2023-02-16,PL,64.0,M,low,False,37.88
5134,user_5134@gmail.com,2020-05-24,GB,41.0,F,high,0,64.2
5135,user_5135@yahoo.es,2023-03-23,GB,44.0,F,medium,0,57.15
5136,user_5136@hotmail.com,2021-04-11,FR,57.0,F,medium,0,52.45
5137,user_5137@gmail.com,2021-06-13,US,53.0,M,medium,Yes,64.47
5138,user_5138@yahoo.es,2022-04-14,RO,51.0,F,medium,yes,53.76
5139,user_5139@hotmail.com,05/03/2022,RO,,F,medium,False,65.48
5140,user_5140@gmail.com,2022-07-12,US,41.0,F,medium,False,90.76
5141,user_5141@yahoo.es,2023-07-14,PL,41.0,M,medium,Yes,99.33
5142,user_5142@hotmail.com,2022-04-08,PL,59.0,F,high,1,70.93
5143,user_5143@gmail.com,2022-06-05,US,21.0,Other,high,True,92.78
5144,user_5144@yahoo.es,2021-10-09,FR,20.0,M,medium,yes,85.84
5145,user_5145@hotmail.com,2020-02-04,US,51.0,M,low,1,29.5
5146,user_5146@gmail.com,2022-03-08,PL,74.0,M,medium,Yes,93.29
5147,user_5147@yahoo.es,2023-10-10,RO,66.0,F,high,yes,7.08
5148,user_5148@hotmail.com,2020-08-30,NL,40.0,M,medium,yes,32.99
5149,user_5149@gmail.com,2022-12-31,TR,,M,medium,False,63.99
5150,user_5150@yahoo.es,2020-01-13,NL,73.0,M,low,False,52.69
5151,user_5151@hotmail.com,2023-08-06,GB,69.0,F,medium,0,54.24
5152,user_5152@gmail.com,2023-06-20,FR,40.0,F,medium,0,79.49
5153,user_5153@yahoo.es,2020-05-09,US,62.0,F,high,no,19.47
5154,user_5154@hotmail.com,2023-04-14,RO,22.0,F,medium,False,98.21
5155,user_5155@gmail.com,2020-04-03,ES,48.0,M,medium,False,43.75
5156,user_5156@yahoo.es,2020-05-28,NL,70.0,,medium,No,94.98
5157,user_5157@hotmail.com,2022-01-02,NL,58.0,F,high,yes,38.31
5158,user_5158@gmail.com,2022-10-26,RO,74.0,M,medium,0,60.18
5159,user_5159@yahoo.es,2020-08-05,FR,74.0,F,medium,0,45.03
5160,user_5160@hotmail.com,2021-08-16,US,71.0,F,medium,1,67.59
5161,user_5161@gmail.com,2021-09-09,PL,23.0,F,high,False,18.36
5162,user_5162@yahoo.es,2023-05-27,FR,54.0,M,low,yes,40.06
5163,user_5163@hotmail.com,2020-06-26,ES,74.0,Other,medium,False,6.84
5164,user_5164@gmail.com  ,2021-07-30,RO,27.0,F,high,Yes,59.81
5165,user_5165@yahoo.es,2022-06-15,TR,57.0,M,very_high,1,96.27
5166,user_5166@hotmail.com,2022-02-20,FR,24.0,M,medium,True,4.59
5167,user_5167@gmail.com,2022-03-20,DE,56.0,M,very_high,True,65.96
5168,user_5168@yahoo.es,2023-09-15,TR,55.0,Prefer not to say,medium,True,77.51
5169,user_5169@hotmail.com,2020-03-04,GB,38.0,F,medium,yes,21.31
5170,user_5170@gmail.com,2022-08-28,PL,37.0,M,medium,No,27.31
5171,user_5171@yahoo.es,2020-11-16,GB,20.0,M,low,0,20.16
5172,  user_5172@hotmail.com,2022-12-28,ES,68.0,M,medium,yes,29.74
5173,user_5173@gmail.com,2021-03-26,TR,39.0,F,medium,True,11.01
5174,user_5174@yahoo.es,2020-10-06,DE,64.0,M,high,Yes,37.03
5175,user_5175@hotmail.com,2022-03-11,PL,21.0,Other,high,no,36.89
5176,user_5176@gmail.com,2023-01-22,GB,45.0,F,medium,yes,80.73
5177,user_5177@yahoo.es,2021-08-27,PL,29.0,F,medium,yes,80.1
5178,user_5178@hotmail.com,2023-07-22,ES,55.0,M,low,no,79.67
5179,user_5179@gmail.com,2020-10-22,US,,M,,0,56.7
5180,user_5180@yahoo.es,2021-09-02,US,53.0,F,medium,0,32.59
5181,user_5181@hotmail.com  ,2023-10-19,DE,64.0,M,medium,True,41.1
5182,user_5182@gmail.com,19/08/2023,GB,58.0,M,medium,0,31.77
5183,user_5183@yahoo.es,2022-02-03,DE,22.0,F,medium,no,58.19
5184,  user_5184@hotmail.com,2020-01-23,TR,30.0,M,high,1,93.8
5185,user_5185@gmail.com,2023-02-07,TR,40.0,M,high,no,28.45
5186,user_5186@yahoo.es,2023-02-10,US,67.0,M,medium,no,45.89
5187,user_5187@hotmail.com,2020-10-16,TR,47.0,M,,1,65.51
5188,user_5188@gmail.com,2020-09-09,FR,54.0,Prefer not to say,,no,84.47
5189,user_5189@yahoo.es,2020-03-26,RO,42.0,M,low,True,25.33
5190,user_5190@hotmail.com,2020-01-11,TR,-8.0,,low,yes,28.03
5191,user_5191@gmail.com,2023-03-18,TR,44.0,F,low,Yes,88.52
5192,user_5192@yahoo.es,2023-05-06,US,68.0,M,low,0,8.03
5193,  user_5193@hotmail.com,2022-03-18,US,31.0,M,low,False,60.54
5194,user_5194@gmail.com,2023-01-05,RO,,M,low,yes,86.05
5195,user_5195@yahoo.es,2023-01-26,TR,65.0,M,low,True,92.17
5196,user_5196@hotmail.com,2020-06-23,TR,64.0,M,medium,No,1.27
5197,user_5197@gmail.com,2021-09-16,GB,71.0,M,very_high,0,36.97
5198,user_5198@yahoo.es,2021-03-06,FR,53.0,F,high,True,25.73
5199,user_5199@hotmail.com,2021-12-05,DE,56.0,M,low,no,56.8
5200,user_5200@gmail.com,2021-03-09,ES,33.0,F,medium,True,63.29
5201,user_5201@yahoo.es  ,2022-04-25,PL,73.0,F,high,Yes,99.98
5202,user_5202@hotmail.com,2023-08-15,RO,39.0,F,,False,51.28
5203,  user_5203@gmail.com,11-15-2022,NL,38.0,M,high,0,55.15
5204,  user_5204@yahoo.es,2020-10-18,RO,71.0,M,medium,True,41.43
5205,user_5205@hotmail.com,2020-11-25,US,38.0,F,very_high,True,14.77
5206,user_5206@gmail.com,11/01/2021,IT,,F,high,yes,30.33
5207,user_5207@yahoo.es,03-28-2021,GB,66.0,F,medium,0,24.7
5208,user_5208@hotmail.com,2023-06-17,NL,33.0,M,,no,80.12
5209,user_5209@gmail.com,2021-06-01,TR,72.0,F,low,True,54.58
5210,user_5210@yahoo.es,2021-02-01,US,3.0,M,low,True,29.62
5211,user_5211@hotmail.com,2020-08-22,DE,59.0,M,medium,True,48.91
5212,user_5212@gmail.com,2021-01-06,PL,27.0,M,low,1,21.89
5213,user_5213@yahoo.es,2023-10-06,DE,49.0,M,low,1,18.51
5214,user_5214@hotmail.com,2023-03-07,GB,51.0,F,medium,False,85.99
5215,user_5215@gmail.com,2020-04-21,IT,26.0,F,,Yes,94.48
5216,user_5216@yahoo.es,2023-01-29,NL,34.0,F,low,yes,8.0
5217,user_5217@hotmail.com,2022-08-02,RO,28.0,F,medium,yes,76.49
5218,user_5218@gmail.com,2023-08-13,PL,49.0,F,,0,45.33
5219,user_5219@yahoo.es,2023-01-30,FR,27.0,F,,Yes,38.9
5220,user_5220@hotmail.com,2020-05-29,FR,39.0,M,low,no,68.94
5221,user_5221@gmail.com,2021-08-18,NL,74.0,F,very_high,Yes,26.63
5222,user_5222@yahoo.es,2023-10-07,ES,34.0,M,medium,yes,2.06
5223,user_5223@hotmail.com,2020-05-17,FR,21.0,,medium,no,21.4
5224,user_5224@gmail.com,2021-05-28,NL,65.0,M,low,1,18.49
5225,user_5225@yahoo.es,2020-07-20,RO,69.0,M,medium,False,3.4
5226,user_5226@hotmail.com,2021-02-08,IT,64.0,F,high,no,32.13
5227,  user_5227@gmail.com,2023-04-04,RO,42.0,F,,no,47.45
5228,user_5228@yahoo.es,2022-09-24,IT,,M,medium,Yes,73.58
5229,user_5229@hotmail.com,2021-11-08,ES,54.0,,,yes,32.57
5230,user_5230@gmail.com,2022-01-01,ES,55.0,F,very_high,Yes,19.45
5231,user_5231@yahoo.es,2020-09-19,US,66.0,F,,True,23.06
5232,user_5232@hotmail.com,2023-10-06,RO,18.0,F,high,0,89.12
5233,user_5233@gmail.com  ,2023-09-04,TR,42.0,M,medium,False,20.47
5234,user_5234@yahoo.es,2021-04-25,US,68.0,F,medium,yes,87.92
5235,user_5235@hotmail.com,2020-07-23,NL,,F,medium,0,44.71
5236,user_5236@gmail.com,2021-08-06,NL,34.0,Prefer not to say,low,no,93.44
5237,user_5237@yahoo.es,2023-06-22,IT,58.0,F,medium,1,40.81
5238,user_5238@hotmail.com,2020-05-22,US,41.0,F,medium,Yes,17.77
5239,user_5239@gmail.com,2021-01-31,US,19.0,F,,Yes,54.9
5240,user_5240@yahoo.es,2021-10-12,PL,57.0,M,,No,58.77
5241,user_5241@hotmail.com,2022-09-22,ES,32.0,M,low,0,63.55
5242,user_5242@gmail.com,11/07/2022,TR,49.0,M,medium,1,41.15
5243,user_5243@yahoo.es,2021-11-03,ES,56.0,M,medium,yes,4.86
5244,user_5244@hotmail.com,2023-06-16,GB,23.0,M,low,No,62.67
5245,user_5245@gmail.com,12/09/2023,RO,18.0,F,medium,no,93.3
5246,user_5246@yahoo.es,2021-09-18,NL,64.0,F,medium,No,95.76
5247,user_5247@hotmail.com,2023-04-11,NL,40.0,Other,medium,True,59.69
5248,user_5248@gmail.com,2020-11-08,FR,56.0,F,medium,No,1.99
5249,user_5249@yahoo.es,2023-03-04,US,3.0,F,,No,10.6
5250,user_5250@hotmail.com,2023-03-06,TR,34.0,F,high,True,83.4
5251,user_5251@gmail.com,2022-01-16,NL,51.0,F,,Yes,82.97
5252,user_5252@yahoo.es,2021-10-09,RO,58.0,F,low,Yes,94.6
5253,user_5253@hotmail.com,2022-05-27,TR,46.0,M,high,no,56.38
5254,user_5254@gmail.com,12-11-2020,GB,26.0,M,low,False,86.38
5255,user_5255@yahoo.es,2020-01-10,GB,30.0,,medium,No,82.49
5256,user_5256@hotmail.com,2021-10-03,PL,,F,medium,0,58.94
5257,user_5257@gmail.com,2021-05-19,FR,23.0,F,high,Yes,78.36
5258,user_5258@yahoo.es,2021-03-29,TR,37.0,F,very_high,1,12.57
5259,user_5259@hotmail.com,2023-08-05,FR,69.0,M,high,yes,63.92
5260,user_5260@gmail.com,12/06/2022,NL,70.0,F,medium,0,95.35
5261,user_5261@yahoo.es,2021-07-20,DE,20.0,F,medium,False,16.2
5262,user_5262@hotmail.com,2022-01-06,GB,34.0,M,medium,No,74.4
5263,user_5263@gmail.com,2020-10-02,RO,66.0,F,medium,True,32.08
5264,user_5264@yahoo.es,2023-10-23,US,29.0,F,very_high,False,81.71
5265,user_5265@hotmail.com,11-10-2021,ES,65.0,Other,low,0,69.72
5266,user_5266@gmail.com,2022-09-09,GB,64.0,F,medium,True,92.62
5267,user_5267@yahoo.es,2022-08-05,PL,62.0,M,high,no,71.19
5268,user_5268@hotmail.com,2022-07-01,US,72.0,M,,1,41.03
5269,user_5269@gmail.com,2022-01-04,PL,18.0,M,low,True,1.09
5270,user_5270@yahoo.es,2021-09-17,RO,34.0,F,low,True,79.29
5271,user_5271@hotmail.com,2022-09-24,TR,20.0,M,medium,1,40.85
5272,user_5272@gmail.com,2023-02-03,DE,43.0,F,medium,Yes,67.06
5273,user_5273@yahoo.es,10/08/2020,DE,32.0,F,medium,Yes,10.51
5274,user_5274@hotmail.com,2020-12-25,GB,53.0,Other,medium,True,89.1
5275,user_5275@gmail.com,15/08/2023,IT,49.0,M,very_high,yes,43.57
5276,user_5276@yahoo.es,2023-05-27,TR,49.0,F,medium,True,91.97
5277,user_5277@hotmail.com,2020-06-16,US,21.0,F,medium,False,70.7
5278,user_5278@gmail.com,2021-07-28,FR,35.0,Other,,yes,12.15
5279,user_5279@yahoo.es,2020-10-13,ES,66.0,M,low,Yes,57.92
5280,user_5280@hotmail.com,2023-01-08,FR,36.0,M,,1,90.99
5281,user_5281@gmail.com,2021-02-06,FR,60.0,F,high,No,80.0
5282,user_5282@yahoo.es,2021-06-23,PL,69.0,M,high,No,41.8
5283,user_5283@hotmail.com,2023-07-07,IT,52.0,M,low,True,95.51
5284,user_5284@gmail.com,2020-06-05,DE,57.0,M,high,True,26.86
5285,user_5285@yahoo.es,2020-06-03,US,31.0,F,low,No,37.51
5286,user_5286@hotmail.com,2020-02-08,IT,50.0,F,medium,False,74.97
5287,  user_5287@gmail.com,04/11/2022,GB,31.0,M,low,False,23.29
5288,user_5288@yahoo.es,2023-07-17,PL,51.0,M,high,False,51.54
5289,user_5289@hotmail.com,2020-03-04,ES,72.0,F,low,no,72.88
5290,user_5290@gmail.com,2023-04-06,RO,21.0,F,medium,0,64.4
5291,  user_5291@yahoo.es,2023-03-31,RO,41.0,M,high,1,15.54
5292,user_5292@hotmail.com,2022-04-09,NL,46.0,M,low,0,62.97
5293,user_5293@gmail.com,2023-04-23,NL,36.0,F,medium,True,57.27
5294,user_5294@yahoo.es,2021-03-11,GB,23.0,Prefer not to say,low,False,55.78
5295,user_5295@hotmail.com,2020-03-16,US,74.0,Prefer not to say,medium,False,82.6
5296,user_5296@gmail.com,2023-02-03,FR,50.0,F,medium,No,18.39
5297,user_5297@yahoo.es,2021-06-17,PL,,,medium,no,75.16
5298,user_5298@hotmail.com,2023-01-18,GB,57.0,F,very_high,No,76.09
5299,user_5299@gmail.com,2023-01-10,US,36.0,M,medium,yes,72.26
5300,  user_5300@yahoo.es,2022-08-24,PL,70.0,F,low,False,50.6
5301,user_5301@hotmail.com,2023-09-01,GB,18.0,M,medium,no,39.55
5302,user_5302@gmail.com,2020-10-31,PL,22.0,F,high,Yes,39.47
5303,user_5303@yahoo.es,2022-01-19,RO,44.0,F,very_high,No,73.38
5304,user_5304@hotmail.com,2022-03-14,GB,-6.0,M,low,1,49.79
5305,user_5305@gmail.com,2021-04-02,TR,23.0,F,medium,no,33.84
5306,user_5306@yahoo.es,2023-04-22,TR,,M,high,0,62.55
5307,user_5307@hotmail.com,2021-08-18,NL,30.0,M,,no,83.7
5308,user_5308@gmail.com,2020-10-01,TR,65.0,M,medium,1,6.15
5309,  user_5309@yahoo.es,2022-08-09,PL,52.0,M,medium,No,97.21
5310,user_5310@hotmail.com,2022-10-23,TR,36.0,M,medium,False,9.67
5311,user_5311@gmail.com,2022-11-11,DE,29.0,F,low,True,51.17
5312,user_5312@yahoo.es,2020-07-04,FR,33.0,M,very_high,no,56.02
5313,user_5313@hotmail.com,2022-03-23,PL,,M,low,Yes,13.82
5314,user_5314@gmail.com,2022-01-15,DE,27.0,,medium,No,91.56
5315,user_5315@yahoo.es,2022-10-25,PL,42.0,F,medium,1,47.15
5316,user_5316@hotmail.com,2020-01-22,ES,37.0,F,medium,no,14.31
5317,user_5317@gmail.com,2023-09-19,IT,48.0,F,medium,True,71.16
5318,user_5318@yahoo.es,2021-05-04,IT,21.0,F,medium,No,66.34
5319,user_5319@hotmail.com,11/06/2023,TR,61.0,F,medium,False,96.29
5320,user_5320@gmail.com,2020-12-05,GB,,F,medium,yes,44.15
5321,user_5321@yahoo.es,2022-11-18,FR,19.0,F,medium,False,26.78
5322,user_5322@hotmail.com,2020-10-14,ES,73.0,M,high,False,6.0
5323,user_5323@gmail.com,2022-07-02,TR,39.0,F,very_high,False,73.31
5324,user_5324@yahoo.es,2020-11-22,ES,68.0,F,medium,No,61.73
5325,user_5325@hotmail.com,2021-01-01,TR,74.0,F,high,yes,97.26
5326,user_5326@gmail.com,2023-03-05,FR,54.0,F,medium,Yes,71.22
5327,user_5327@yahoo.es,2023-03-04,DE,25.0,F,medium,Yes,93.32
5328,user_5328@hotmail.com,2023-09-12,PL,24.0,F,very_high,1,99.16
5329,user_5329@gmail.com,2020-10-26,RO,31.0,M,medium,No,42.84
5330,user_5330@yahoo.es,2022-09-17,TR,73.0,M,low,no,15.03
5331,user_5331@hotmail.com,2022-01-04,PL,,M,very_high,no,19.59
5332,user_5332@gmail.com,2020-03-23,DE,20.0,F,high,yes,31.84
5333,user_5333@yahoo.es,2021-03-24,PL,67.0,F,medium,no,50.89
5334,user_5334@hotmail.com,2022-09-25,GB,33.0,F,very_high,yes,12.24
5335,user_5335@gmail.com,2021-04-19,TR,72.0,F,medium,False,30.17
5336,user_5336@yahoo.es  ,2020-05-08,PL,36.0,F,medium,no,30.78
5337,user_5337@hotmail.com,2021-06-25,RO,-5.0,F,medium,Yes,0.41
5338,user_5338@gmail.com,2022-01-26,NL,35.0,F,medium,No,35.42
5339,user_5339@yahoo.es,2021-04-24,IT,69.0,F,medium,True,11.62
5340,user_5340@hotmail.com,2020-03-28,NL,33.0,F,,Yes,42.97
5341,user_5341@gmail.com,2023-10-01,TR,25.0,M,low,no,19.65
5342,user_5342@yahoo.es,2021-02-27,US,50.0,F,medium,Yes,82.21
5343,user_5343@hotmail.com,2022-11-26,IT,66.0,M,medium,yes,8.05
5344,user_5344@gmail.com,2022-01-09,PL,6.0,M,,1,86.57
5345,user_5345@yahoo.es,2022-03-05,GB,70.0,F,very_high,Yes,58.05
5346,user_5346@hotmail.com,2022-08-19,PL,28.0,F,medium,True,45.86
5347,user_5347@gmail.com,2022-07-20,IT,22.0,Other,low,False,54.97
5348,user_5348@yahoo.es,2020-04-05,NL,44.0,M,medium,0,37.61
5349,user_5349@hotmail.com,2020-03-22,US,29.0,F,high,1,12.76
5350,user_5350@gmail.com,2023-08-21,US,34.0,M,medium,True,76.59
5351,user_5351@yahoo.es,2021-10-25,RO,23.0,M,low,1,92.79
5352,user_5352@hotmail.com,2020-07-30,PL,50.0,M,low,no,95.01
5353,user_5353@gmail.com  ,2022-12-03,US,22.0,M,medium,No,67.07
5354,user_5354@yahoo.es,2023-07-21,GB,74.0,,medium,no,41.03
5355,user_5355@hotmail.com,2021-07-14,GB,45.0,M,medium,False,47.84
5356,user_5356@gmail.com,2021-06-23,PL,31.0,M,very_high,Yes,65.7
5357,user_5357@yahoo.es,2023-03-31,FR,22.0,F,low,no,82.31
5358,user_5358@hotmail.com,2023-01-19,US,71.0,M,high,No,37.46
5359,user_5359@gmail.com  ,2023-03-13,IT,73.0,F,very_high,Yes,91.68
5360,user_5360@yahoo.es,2020-12-22,IT,50.0,F,high,no,32.43
5361,user_5361@hotmail.com,2022-02-10,TR,67.0,F,very_high,yes,53.09
5362,user_5362@gmail.com,2023-08-31,IT,65.0,F,high,True,96.14
5363,user_5363@yahoo.es,2022-02-14,RO,58.0,,medium,False,93.82
5364,user_5364@hotmail.com,2022-01-18,US,36.0,F,medium,0,69.57
5365,user_5365@gmail.com,2023-04-18,IT,39.0,M,medium,0,32.46
5366,user_5366@yahoo.es,2023-08-31,NL,22.0,F,high,Yes,21.9
5367,user_5367@hotmail.com,2020-06-08,FR,,F,medium,No,8.01
5368,user_5368@gmail.com,2022-11-24,GB,47.0,M,low,yes,70.87
5369,user_5369@yahoo.es,2021-05-30,FR,64.0,M,low,False,50.35
5370,user_5370@hotmail.com,2022-02-09,PL,56.0,M,high,False,57.23
5371,user_5371@gmail.com,01/04/2021,PL,21.0,F,high,True,47.24
5372,user_5372@yahoo.es,23 Nov 2022,NL,50.0,,medium,No,48.29
5373,user_5373@hotmail.com,11 Apr 2022,US,30.0,F,,0,57.13
5374,user_5374@gmail.com,2021-12-23,IT,37.0,M,medium,True,91.43
5375,user_5375@yahoo.es,2021-12-07,IT,,,low,no,2.94
5376,user_5376@hotmail.com,2022-09-24,TR,24.0,M,,1,80.16
5377,user_5377@gmail.com,2022-09-14,TR,32.0,M,medium,False,39.05
5378,user_5378@yahoo.es,2023-05-22,US,40.0,F,very_high,0,74.49
5379,user_5379@hotmail.com,14 Jan 2020,US,31.0,M,,True,94.85
5380,user_5380@gmail.com,2022-10-24,NL,40.0,M,medium,Yes,30.63
5381,user_5381@yahoo.es,2020-10-11,DE,-2.0,M,high,1,8.96
5382,user_5382@hotmail.com,2022-06-19,ES,71.0,F,medium,True,23.23
5383,user_5383@gmail.com,05/12/2020,TR,46.0,F,low,Yes,22.21
5384,user_5384@yahoo.es,2021-04-16,US,73.0,F,medium,0,74.18
5385,user_5385@hotmail.com,06-06-2020,PL,37.0,F,very_high,0,6.19
5386,user_5386@gmail.com,2022-11-19,GB,46.0,M,medium,1,5.09
5387,user_5387@yahoo.es,2023-08-10,RO,41.0,F,medium,Yes,69.36
5388,user_5388@hotmail.com,2021-07-29,ES,35.0,F,very_high,False,55.67
5389,user_5389@gmail.com,2021-03-09,FR,27.0,M,,yes,41.78
5390,user_5390@yahoo.es,2020-11-03,US,58.0,,medium,yes,57.54
5391,user_5391@hotmail.com,01-17-2021,GB,74.0,M,high,0,73.52
5392,user_5392@gmail.com,2020-11-18,PL,25.0,F,very_high,No,10.35
5393,user_5393@yahoo.es,2022-01-11,US,43.0,M,very_high,False,55.33
5394,user_5394@hotmail.com,2023-05-17,GB,46.0,,,False,82.44
5395,  user_5395@gmail.com,2020-08-30,RO,27.0,M,medium,yes,36.24
5396,user_5396@yahoo.es,2023-09-15,US,34.0,M,medium,True,76.3
5397,user_5397@hotmail.com,2021-04-16,IT,19.0,M,low,no,84.54
5398,user_5398@gmail.com,2022-04-29,DE,23.0,M,medium,True,82.09
5399,user_5399@yahoo.es,07/11/2021,ES,22.0,M,very_high,0,65.04
5400,user_5400@hotmail.com,2020-08-20,FR,45.0,M,high,False,71.73
5401,user_5401@gmail.com,2022-09-13,ES,58.0,M,medium,True,78.77
5402,user_5402@yahoo.es,2023-10-14,DE,22.0,M,medium,Yes,73.37
5403,user_5403@hotmail.com,2022-09-07,PL,35.0,M,medium,Yes,45.17
5404,user_5404@gmail.com,2022-09-08,IT,43.0,Other,medium,no,15.91
5405,user_5405@yahoo.es,2021-03-07,FR,37.0,F,high,Yes,30.97
5406,user_5406@hotmail.com,2023-04-24,TR,58.0,F,medium,no,20.72
5407,user_5407@gmail.com,2020-11-26,NL,66.0,M,low,Yes,36.14
5408,user_5408@yahoo.es,2023-08-18,IT,44.0,M,medium,no,48.93
5409,user_5409@hotmail.com,2022-04-21,US,66.0,M,low,no,95.9
5410,user_5410@gmail.com,2020-02-15,DE,29.0,F,very_high,no,95.95
5411,user_5411@yahoo.es,2021-05-14,TR,24.0,F,medium,False,76.96
5412,user_5412@hotmail.com,2020-03-29,IT,20.0,M,high,Yes,98.01
5413,user_5413@gmail.com,2020-09-18,FR,27.0,F,low,False,99.8
5414,user_5414@yahoo.es,2023-03-20,US,51.0,F,low,yes,88.53
5415,user_5415@hotmail.com,2023-04-28,US,42.0,M,medium,0,7.95
5416,user_5416@gmail.com,2020-11-25,US,52.0,M,high,no,42.6
5417,user_5417@yahoo.es,2020-10-02,GB,33.0,F,medium,0,53.41
5418,user_5418@hotmail.com,2023-07-13,NL,19.0,F,low,Yes,12.41
5419,user_5419@gmail.com,2022-11-15,GB,41.0,,low,Yes,80.86
5420,user_5420@yahoo.es,2020-03-21,RO,27.0,M,medium,Yes,14.87
5421,  user_5421@hotmail.com,2023-03-18,FR,55.0,F,low,no,38.33
5422,user_5422@gmail.com,2020-10-27,US,39.0,M,medium,0,6.89
5423,user_5423@yahoo.es,2020-04-24,RO,43.0,F,medium,True,52.46
5424,user_5424@hotmail.com,06 Dec 2020,TR,60.0,F,low,0,59.7
5425,user_5425@gmail.com,12 Jun 2021,TR,72.0,M,low,Yes,73.52
5426,user_5426@yahoo.es,2021-01-03,DE,56.0,M,low,True,33.95
5427,user_5427@hotmail.com,2022-11-24,RO,44.0,F,very_high,no,59.05
5428,user_5428@gmail.com,2022-04-10,IT,46.0,M,medium,True,73.41
5429,user_5429@yahoo.es,2023-05-12,NL,64.0,M,high,1,76.2
5430,user_5430@hotmail.com,2023-02-28,DE,55.0,F,medium,yes,30.16
5431,user_5431@gmail.com,2023-07-29,TR,37.0,,high,False,6.77
5432,user_5432@yahoo.es,2020-02-08,IT,44.0,M,low,yes,3.76
5433,user_5433@hotmail.com,2023-09-17,US,171.0,M,medium,Yes,76.81
5434,user_5434@gmail.com,2021-08-03,FR,,F,high,False,38.54
5435,user_5435@yahoo.es,2020-06-24,TR,37.0,M,,1,13.39
5436,user_5436@hotmail.com,2021-03-19,US,61.0,Other,,False,18.45
5437,user_5437@gmail.com,2022-07-08,TR,36.0,F,high,Yes,76.62
5438,user_5438@yahoo.es,2023-05-27,RO,37.0,M,low,1,59.89
5439,user_5439@hotmail.com,2022-08-23,FR,52.0,M,medium,False,50.14
5440,user_5440@gmail.com,2022-09-13,DE,64.0,M,medium,no,62.3
5441,user_5441@yahoo.es,12-15-2020,RO,19.0,F,high,0,13.75
5442,user_5442@hotmail.com,25/03/2021,IT,47.0,F,medium,True,31.9
5443,user_5443@gmail.com,21/04/2022,RO,70.0,F,very_high,yes,37.41
5444,user_5444@yahoo.es,2023-05-15,ES,51.0,M,medium,1,31.45
5445,user_5445@hotmail.com,2020-10-19,NL,39.0,F,medium,0,86.44
5446,user_5446@gmail.com,04-08-2023,TR,20.0,M,medium,Yes,58.14
5447,user_5447@yahoo.es,2021-01-07,PL,23.0,F,medium,True,72.93
5448,user_5448@hotmail.com,30/06/2023,NL,32.0,F,high,yes,23.67
5449,user_5449@gmail.com,2023-09-12,DE,44.0,M,,1,26.41
5450,user_5450@yahoo.es,2022-11-12,GB,,M,very_high,True,22.53
5451,user_5451@hotmail.com,25/06/2021,FR,26.0,F,high,No,68.8
5452,user_5452@gmail.com,2020-12-09,DE,50.0,F,medium,no,34.9
5453,user_5453@yahoo.es  ,2021-12-02,NL,49.0,M,high,No,40.51
5454,user_5454@hotmail.com,2022-07-17,GB,65.0,M,medium,1,70.91
5455,user_5455@gmail.com,2023-05-06,GB,23.0,F,medium,1,97.18
5456,user_5456@yahoo.es,2023-04-24,US,-10.0,,low,False,16.19
5457,user_5457@hotmail.com,2020-05-20,IT,53.0,M,medium,True,6.27
5458,user_5458@gmail.com,2021-04-15,GB,19.0,M,,No,19.48
5459,user_5459@yahoo.es,2022-02-13,FR,46.0,M,high,yes,73.5
5460,user_5460@hotmail.com,2022-02-28,GB,21.0,F,medium,No,19.46
5461,user_5461@gmail.com,27 Sep 2020,DE,18.0,Prefer not to say,,True,58.44
5462,user_5462@yahoo.es,2020-08-10,US,36.0,F,medium,No,59.03
5463,  user_5463@hotmail.com,02-03-2020,RO,43.0,M,low,yes,29.44
5464,user_5464@gmail.com,2021-02-18,TR,42.0,F,high,0,6.87
5465,user_5465@yahoo.es,06 Dec 2022,PL,27.0,F,high,no,39.92
5466,user_5466@hotmail.com,2022-10-29,FR,,M,medium,No,18.68
5467,user_5467@gmail.com,2022-05-09,US,,F,high,no,18.45
5468,user_5468@yahoo.es,2020-11-02,GB,39.0,M,medium,No,52.26
5469,user_5469@hotmail.com,2023-05-25,IT,68.0,Prefer not to say,medium,Yes,67.31
5470,user_5470@gmail.com,2020-07-16,RO,65.0,M,low,0,7.54
5471,  user_5471@yahoo.es,2020-12-29,NL,38.0,F,medium,False,57.83
5472,user_5472@hotmail.com,2022-09-01,GB,73.0,M,high,1,24.62
5473,user_5473@gmail.com,2023-06-13,RO,39.0,,low,yes,67.33
5474,user_5474@yahoo.es,2023-05-13,TR,53.0,M,medium,No,81.02
5475,  user_5475@hotmail.com,20/03/2020,ES,51.0,F,medium,yes,80.7
5476,user_5476@gmail.com,2022-12-24,GB,47.0,F,low,False,36.99
5477,user_5477@yahoo.es,2022-10-27,GB,42.0,F,medium,False,56.73
5478,user_5478@hotmail.com,2020-08-28,TR,62.0,F,low,0,79.37
5479,user_5479@gmail.com,2020-07-09,US,45.0,F,very_high,yes,6.08
5480,user_5480@yahoo.es,2022-09-14,GB,18.0,M,high,1,60.56
5481,user_5481@hotmail.com,2023-09-12,TR,66.0,M,medium,Yes,83.65
5482,user_5482@gmail.com,2020-09-23,GB,62.0,F,high,False,37.24
5483,user_5483@yahoo.es,2023-05-20,GB,21.0,F,low,Yes,45.54
5484,user_5484@hotmail.com,2023-01-09,US,24.0,F,medium,1,69.87
